PET.MCRIMXX2.M,STEO.COPC_OPEC.M,STEO.COPRPUS.M,STEO.COPS_OPEC.M,STEO.CORIPUS.M,STEO.PAPR_NONOPEC.M,STEO.PAPR_OPEC.M,STEO.PASC_OECD_T3.M,STEO.PATC_NON_OECD.M,STEO.PATC_OECD.M,STEO.T3_STCHANGE_NOECD.M,STEO.T3_STCHANGE_OOECD.M,CPIENGSL,CAPG211S,CAPUTLG211S,IPG211S,IPG211111CN,INDPRO,IPN213111N,PCU211211,WTISPLC,GPR,SP500_returns,forecast_oil_price,OECD.GDP.GROWTH,Non-OECD.GDP.GROWTH,exchange_rate
3774.0,29.326943,5.721686,5.1959172959,14.9,50.027330792,27.038401334,,30.388450789,50.604544111,,,127.1,64.3123,93.1097,59.881,87.9355,90.3906,87.8197,133.9,29.42,175.8117218017578,-0.06033257188502883,32.94,1.53541515035924,1.80124740128369,1.018255
3873.0,27.374,5.755227,2.8325409417,14.338,50.177224111,27.338392831,2476.7150006,30.546089407,49.813420028,,,133.5,64.3265,93.315,60.0263,88.4513,91.1369,87.5224,152.5,32.94,206.43460083007812,-0.02741469268304464,35.87,2.04152472126199,1.81491319784281,1.0621863636364
3672.0,28.209,5.782863,2.364945397,14.381,50.572316744,28.735148436,2394.4140004,30.700032533,51.833657838,0.28690375389,1.3696428571,140.8,64.3603,93.6988,60.3048,88.876,91.2505,90.968,170.2,35.87,239.61093139648438,-0.01700360825687175,33.55,2.04152472126199,1.81491319784281,1.077295
4883.0,27.399329,5.803461,0.95769341493,14.933,50.407734535,29.375879418,2463.3970017,30.366343505,49.263584,2.0715716602,-1.7728064516,143.9,64.4112,93.0475,59.9331,89.1924,91.0006,92.6011,220.0,33.55,358.711181640625,0.008357567684332823,28.25,2.04152472126199,1.81491319784281,1.0806523809524
5279.0,26.383232,5.725816,0.82081090636,15.575,50.062831236,28.582917721,2493.2109984,29.932541583,48.385532726,0.67739190763,-0.28493333333,136.5,64.4758,92.4022,59.577,87.9987,90.4311,96.0623,150.2,28.25,255.77517700195312,0.0810441071800323,28.14,2.04152472126199,1.81491319784281,1.08476
5060.0,26.939523,5.663475,1.1857016073,15.91,49.877435522,28.720350815,2541.2630001,30.417127356,47.515556915,0.99886573119,-0.47629032258,129.4,64.5475,90.8091,58.615,87.0407,90.4,101.5265,152.7,28.14,162.1218719482422,0.050898709609522585,30.72,2.04152472126199,1.81491319784281,1.158180952381
4722.0,27.177749,5.659077,2.1383737184,15.62,49.815246333,28.074057096,2584.8210008,30.818834746,48.119309886,2.6816078942,-0.73756666667,129.8,64.6205,91.0159,58.8149,86.9731,90.5196,103.1308,169.3,30.72,145.7697296142578,0.011322214676852127,30.76,2.04152472126199,1.81491319784281,1.166280952381
4112.0,27.339878,5.498445,2.1793015104,15.546,50.423766741,28.300441492,2610.7859989,31.118665469,48.817072896,2.1738203915,-0.61783870968,132.2,64.687,90.2706,58.3934,84.5034,90.9869,104.0776,160.7,30.76,134.89891052246094,0.016223701958536507,31.59,2.04152472126199,1.81491319784281,1.1371826086957
4347.0,27.847362,5.57377,2.1955189789,15.693,50.429442358,28.850976023,2618.493,30.987972678,48.395999623,0.54226363359,-0.38909677419,137.8,64.7385,91.6009,59.301,85.6613,90.7933,105.2404,151.1,31.59,138.23092651367188,0.017873203593487874,28.29,2.04152472126199,1.81491319784281,1.1138666666667
4798.0,28.287975,5.609009,2.2967686877,15.446,50.827848664,29.239288314,2632.8829985,31.200882895,49.236747951,1.0522604839,0.18476666667,142.9,64.7704,92.1562,59.6899,86.2021,91.3819,105.5593,149.4,28.29,118.19628143310547,-0.011944364585525724,30.33,2.04152472126199,1.81491319784281,1.1221727272727
4754.0,28.685975,5.613544,2.0754825363,15.342,51.128209703,29.983055448,2606.6250007,31.62520009,49.977468257,-0.14569350803,0.75677419355,137.8,64.7796,91.8105,59.4744,86.2716,91.5049,105.7384,146.1,30.33,108.3173828125,0.05496148663571665,31.09,2.04152472126199,1.81491319784281,1.1691913043478
4733.0,28.745589,5.546554,2.1552998194,15.455,51.483127254,29.99413016,2609.8209999,31.637089584,49.027492196,-0.61520899443,-0.3132,136.9,64.764,91.083,58.989,85.2418,92.1265,106.4785,143.7,31.09,118.0866928100586,0.0071285040713728876,32.15,2.04152472126199,1.81491319784281,1.170195
4650.0,28.935202,5.571451,1.735600008,15.345,52.171137762,30.648243967,2549.3280004,31.993508748,51.640209272,-0.98256691848,0.83229032258,138.8,64.7235,90.9677,58.8775,85.6238,92.1732,106.6347,155.1,32.15,129.46507263183594,0.05076554077889206,34.27,2.04152472126199,1.81491319784281,1.2285619047619
4610.0,29.224,5.584915,1.781626,14.782193,51.694955097,31.063611,2537.404,31.982869181,50.032726808,-1.0383249587,-0.090096774194,143.9,64.6578,91.593,59.222,85.8304,92.3268,105.3858,181.1,34.27,113.46759033203125,0.017276386950755285,34.74,3.26834593893834,6.60172575987204,1.261319047619
4498.0,29.123,5.571816,1.761626,14.706344,51.79076031,30.98136,2516.055,32.355700822,51.311559007,0.35576020815,0.56613793103,145.8,64.5687,90.7255,58.5803,85.6289,92.8995,105.7166,172.5,34.74,115.07597351074219,0.01220897373761054,36.76,3.26834593893834,6.60172575987204,1.264645
5181.0,29.316,5.61662,2.056626,14.786774,51.836966129,30.837598,2497.576,32.888431133,51.1300215,0.91798527764,0.86648387097,145.1,64.4575,90.7089,58.4687,86.3174,92.5368,106.2884,165.4,36.76,138.53207397460938,-0.01635891961786684,36.69,3.26834593893834,6.60172575987204,1.2261652173913
5050.0,29.421,5.560331,2.211626,15.541466,51.799254,30.751913,2510.855,33.169902171,49.409249136,0.67305097285,-0.32576666667,143.4,64.3272,90.7653,58.3867,85.4522,92.8957,107.1826,171.7,36.69,149.6313934326172,-0.016790751960348183,40.28,3.26834593893834,6.60172575987204,1.19854
5272.0,29.017,5.555955,2.001626,15.992354,51.535735097,30.594735,2553.942,32.777920927,47.576214249,-0.28556072724,-0.53277419355,147.6,64.182,90.2714,57.938,85.3851,93.5845,108.9269,188.1,40.28,121.0911865234375,0.01208345009735412,38.02,3.26834593893834,6.60172575987204,1.2007238095238
5263.0,28.933,5.406938,0.77549,16.239633,51.933793,31.841194,2575.22,34.038613074,49.451628031,0.45915410547,-0.05,151.5,64.0258,89.9265,57.5761,83.0952,92.8651,109.9921,198.0,38.02,137.23391723632812,0.017988998771432563,40.69,3.26834593893834,6.60172575987204,1.2138318181818
5132.0,29.309,5.484233,0.75549,16.142193,52.128236226,32.263007,2602.004,33.208387948,49.900496963,-0.31229379906,-0.47909677419,151.1,63.8636,92.0859,58.8094,84.2805,93.5502,113.0912,196.6,40.69,131.0198516845703,-0.034290519520026264,44.94,3.26834593893834,6.60172575987204,1.2265863636364
5550.0,29.026,5.324889,0.677761,16.142258,51.252407194,32.084018,2614.921,33.562623575,49.704559175,0.4550156207,-0.26251612903,151.5,63.6993,90.9288,57.921,81.8313,93.6301,114.1541,202.7,44.94,140.36582946777344,0.0022873503233691306,45.95,3.26834593893834,6.60172575987204,1.2175954545455
4860.0,29.522,5.081476,0.677761,14.979933,51.305902,32.583248,2606.487,33.449591275,50.088822219,-0.58956983974,-0.185,152.9,63.5355,88.3084,56.1072,78.1028,93.7353,113.7844,184.0,45.95,153.87161254882812,0.009363875526838816,53.13,3.26834593893834,6.60172575987204,1.2217818181818
5018.0,29.527,5.169999,0.677761,14.940709,52.189391,32.59689,2611.388,33.415102532,50.253029976,-0.95837429903,-0.29893548387,158.6,63.3745,89.1237,56.4817,79.465,94.5695,112.8267,203.0,53.13,119.86279296875,0.014014243690939843,48.46,3.26834593893834,6.60172575987204,1.2489666666667
5124.0,28.995,5.423308,0.677761,15.664166,52.554566,32.080649,2661.406,34.024773914,50.910755182,2.0489807626,-1.1142333333,163.8,63.2178,91.5901,57.9012,83.3515,94.8015,116.8451,234.8,48.46,122.70738983154297,0.03859493629597055,43.33,3.26834593893834,6.60172575987204,1.2991363636364
4915.0,29.192,5.510157,0.670033,15.749677,51.997172452,32.297403,2575.305,34.306853839,52.312484871,-0.36120448423,2.3177419355,162.3,63.0676,92.0368,58.0454,84.6834,95.5415,116.9833,214.7,43.33,109.89522552490234,0.03245821284320516,46.84,3.26834593893834,6.60172575987204,1.3407608695652
4878.0,29.823197,5.446159,1.11,15.254225,51.844440935,32.766443,2590.245,33.784669414,50.623225733,0.41023701814,-1.0564193548,157.2,62.9251,92.0319,57.9111,83.7003,95.8785,116.492,202.5,46.84,100.88758850097656,-0.025290467442294018,47.97,2.83648689093754,2.71070931511619,1.3119285714286
5065.0,29.916292,5.501359,1.11,15.142,52.118935143,32.887686,2574.258,34.273066685,52.293756666,1.0729164936,1.035,161.8,62.7903,93.1033,58.4599,84.5474,96.5709,118.2807,205.8,47.97,108.97796630859375,0.018903346132113308,54.31,2.83648689093754,2.71070931511619,1.301425
4676.0,30.050681,5.600835,1.06,15.214225,52.084753581,33.046153,2555.539,34.117746167,51.974745325,0.55571394314,0.34212903226,163.5,62.6642,93.4883,58.5837,86.0721,96.4345,118.7157,221.3,54.31,90.41048431396484,-0.01911765556028966,53.04,2.83648689093754,2.71070931511619,1.3200666666667
4993.0,30.007578,5.562827,0.91,15.493533,52.368700333,33.22236,2597.164,33.95042931,49.190005816,-0.93879187443,-0.13236666667,166.7,62.5476,93.2223,58.3083,85.4853,96.6347,119.7567,236.4,53.04,87.03240203857422,-0.020108582083263493,49.83,2.83648689093754,2.71070931511619,1.2937904761905
5021.0,30.066666,5.596478,1.11,15.905258,52.786424903,33.094697,2677.273,33.657838759,48.674419608,-0.89831514903,-1.7543225806,163.3,62.4391,92.6574,57.8544,84.629,96.7251,118.0035,224.0,49.83,98.20596313476562,0.02995204663120865,56.26,2.83648689093754,2.71070931511619,1.2693954545455
5047.0,30.187941,5.442097,1.1,16.401433,52.144639333,33.245983,2630.946,35.302729567,50.405633149,-1.1444929507,1.7921333333,163.7,62.3382,92.407,57.6049,83.6246,97.1483,121.6223,222.2,56.26,81.12405395507812,-0.00014271417986777557,58.7,2.83648689093754,2.71070931511619,1.2164909090909
5215.0,30.293214,5.253345,1.0,15.850225,51.589669742,33.465115,2672.902,34.208878855,49.461825554,0.047177732374,-1.3122580645,172.8,62.2452,91.5005,56.9547,80.7255,96.8397,125.8535,248.4,58.7,165.90191650390625,0.03596828690361842,64.97,2.83648689093754,2.71070931511619,1.203719047619
4873.0,30.117775,5.198472,0.93,15.664064,51.934369323,33.370564,2637.342,34.326033646,51.25188183,-0.81234042709,0.20677419355,183.5,62.1579,91.0027,56.5654,79.8899,97.1584,128.3028,265.5,64.97,116.2276611328125,-0.011222104598600069,65.57,2.83648689093754,2.71070931511619,1.2292434782609
4270.0,30.362521,4.213898,0.88,13.985766,50.944239333,33.670331,2647.709,34.448176817,49.770415058,-0.28597845806,-0.49896666667,208.2,62.076,78.636,48.8141,64.7959,95.2764,126.7644,316.9,65.57,103.80766296386719,0.00694902431673361,62.37,2.83648689093754,2.71070931511619,1.2256409090909
4396.0,30.155285,4.554823,0.98,13.646096,51.214132903,33.347619,2698.677,33.418071424,48.75953457,-1.011662039,-0.985,205.9,61.999,81.6383,50.615,70.0275,96.4411,128.021,352.8,62.37,87.06182861328125,-0.01774077993231349,58.3,2.83648689093754,2.71070931511619,1.2014523809524
4641.0,30.069444,4.856946,0.98,15.0322,52.156440667,33.255333,2683.314,33.846462527,51.136805482,-0.92753899152,0.93413333333,191.0,61.9273,86.5347,53.5886,74.6616,97.5016,127.2112,336.6,58.3,83.48009490966797,0.035186096519093324,59.43,2.83648689093754,2.71070931511619,1.1785727272727
4727.0,29.968278,4.98808,0.98,15.045516,51.96431371,33.159839,2608.581,34.181058064,52.875346968,-0.51352187134,1.4203225806,187.6,61.8607,87.6953,54.249,76.6704,97.9723,124.8359,312.2,59.43,95.35025024414062,-0.0009523493171964548,65.51,2.83648689093754,2.71070931511619,1.1856095238095
4624.0,29.7632,5.047728,1.09,14.804935,52.225411097,32.844743,2646.736,33.899159479,50.781872345,0.80665192061,-0.71309677419,196.6,61.799,89.7223,55.4475,77.5835,98.127,124.8816,308.9,65.51,94.51001739501953,0.025466771341108085,61.63,3.0480289244385,6.0529303330753,1.2103136363636
4785.0,29.752,5.03193,1.04,14.580535,52.242266571,32.888543,2650.951,35.657305975,51.844001468,2.5678550147,0.034107142857,194.1,61.743,89.0231,54.9655,77.338,98.1687,129.7465,259.2,61.63,95.85819244384766,0.0004531577283561905,62.9,3.0480289244385,6.0529303330753,1.193835
4460.0,29.777,5.027168,1.215,14.581838,51.977656774,32.749543,2604.833,35.13208835,51.63433434,0.59299710948,0.53770967742,192.0,61.6921,88.7103,54.7272,77.2618,98.3913,132.7198,247.1,62.9,92.79762268066406,0.011095810408889628,69.69,3.0480289244385,6.0529303330753,1.202
4855.0,29.78,5.081652,1.215,14.9277,52.292040333,32.756543,2632.474,34.889131527,48.369543244,-0.80744189643,-0.6738,198.5,61.646,89.5393,55.1975,78.0977,98.6826,137.5796,257.1,69.69,89.01580047607422,0.01215565291784415,70.94,3.0480289244385,6.0529303330753,1.2271166666667
5010.0,29.748,5.150561,1.405,15.516258,52.308127871,32.534543,2681.801,35.347101792,48.785734684,0.90435915368,-0.86974193548,199.8,61.605,90.2695,55.6105,79.1559,98.7074,141.7832,259.3,70.94,85.20877838134766,-0.030916916538203165,70.96,3.0480289244385,6.0529303330753,1.2769590909091
4901.0,30.091,5.162796,1.47,15.843066,51.946786667,32.887543,2670.424,35.584890215,50.264859046,0.61108626111,0.58246666667,199.8,61.5691,91.4579,56.3098,79.3437,99.0398,143.0406,241.7,70.96,102.57276916503906,8.659650459597046e-05,74.41,3.0480289244385,6.0529303330753,1.2649954545455
4766.0,30.026,5.094173,1.26,15.70229,53.095855677,33.072543,2722.339,35.096621598,49.593435699,0.1962715224,-1.2156774194,207.9,61.539,92.0736,56.6612,78.2896,98.9751,144.0083,252.6,74.41,137.13482666015625,0.0050858788034533475,73.05,3.0480289244385,6.0529303330753,1.2683666666667
4910.0,30.128,5.039729,1.26,15.792451,52.802866452,33.174543,2752.213,36.046111759,50.577353563,1.6095719993,-0.32412903226,211.9,61.5153,92.0307,56.613,77.4531,99.4047,149.5449,270.1,73.05,147.08111572265625,0.02127419311502643,63.87,3.0480289244385,6.0529303330753,1.2811304347826
5076.0,30.079,5.03085,1.53,15.739033,52.612930667,32.850543,2783.019,36.170735846,49.817425563,1.5514544088,-0.28313333333,198.1,61.4982,92.7152,57.0182,77.3136,99.2246,148.6063,242.1,63.87,111.72425842285156,0.024566297967782313,58.88,3.0480289244385,6.0529303330753,1.2727428571429
4784.0,30.111,5.108156,1.73,15.007935,53.002690097,32.717543,2765.091,36.044786733,50.300696481,0.071701729427,0.030032258065,184.1,61.4872,93.037,57.2058,78.5006,99.1229,148.0018,191.7,58.88,113.13529968261719,0.03150800358539563,59.37,3.0480289244385,6.0529303330753,1.2611045454545
4634.0,29.951,5.064209,2.01,15.008733,52.896737333,32.288543,2734.947,35.940334629,51.09993108,0.85018537563,0.20926666667,184.1,61.4822,92.0694,56.6063,77.8246,99.0963,145.3853,244.5,59.37,88.77892303466797,0.016466656343095964,62.03,3.0480289244385,6.0529303330753,1.2881409090909
4608.0,29.946,5.186066,2.11,15.353741,52.75256829,32.183543,2688.89,35.379264684,51.046137595,0.0035813107003,0.65583870968,192.7,61.4827,92.9875,57.1712,79.6982,100.1125,145.9131,256.2,62.03,90.60655975341797,0.012615782814670462,54.57,3.0480289244385,6.0529303330753,1.3212789473684
5451.0,29.605,5.107808,2.19,14.991581,52.761003548,31.953318,2693.382,36.582554487,49.907761368,1.9208975323,-0.023612903226,190.281,61.4885,91.7345,56.4061,78.4959,99.7546,145.8005,217.7,54.57,97.9200439453125,0.014059043023177953,59.26,2.59214600799478,3.64311632798957,1.2998636363636
4739.0,29.878,5.117898,2.41,14.435143,53.102216143,31.879552,2629.067,36.551929037,51.636561718,0.90972261278,0.23,192.31,61.4995,91.7316,56.4145,78.6507,100.7166,148.4246,248.3,59.26,96.16935729980469,-0.021846175991944383,60.56,2.59214600799478,3.64311632798957,1.30742
5665.0,29.812,5.119257,2.31,14.839968,52.948652226,31.910065,2601.895,37.099710041,50.523448558,1.8878607275,1.242,200.206,61.5157,91.758,56.4455,78.6724,100.8952,148.0813,252.4,60.56,87.33650207519531,0.009979982939206433,63.97,2.59214600799478,3.64311632798957,1.3241863636364
5290.0,29.986,5.180232,2.31,15.045333,53.203126667,32.078413,2628.405,36.451989604,49.068430825,1.1488807622,-0.36493333333,203.307,61.537,92.1986,56.7362,79.6096,101.5723,146.9605,257.1,63.97,76.6133804321289,0.043290690426759815,63.46,2.59214600799478,3.64311632798957,1.3516157894737
5439.0,29.800305,5.211217,2.31,15.380323,53.044798097,31.892432,2674.635,37.202024861,49.003252761,2.7876604281,-0.55493548387,208.635,61.5635,93.2416,57.4028,80.0867,101.6269,147.0833,268.2,63.46,92.5995864868164,0.032549228707361655,67.48,2.59214600799478,3.64311632798957,1.3511318181818
5531.0,29.627305,5.075147,2.25,15.247733,53.139215667,31.786723,2666.724,37.856151624,49.615388733,2.2819016908,0.4624,209.799,61.5956,92.2598,56.828,77.9959,101.6547,149.242,270.9,67.48,97.9723129272461,-0.01781632254788501,74.18,2.59214600799478,3.64311632798957,1.3418571428571
5258.0,29.828305,5.037919,2.205,15.671194,53.373440161,32.033165,2682.021,37.752090165,49.740810378,2.579746995,-0.37270967742,209.639,61.6331,93.09,57.3743,77.426,101.4953,149.4512,269.6,74.18,112.34625244140625,-0.03198187836198829,72.39,2.59214600799478,3.64311632798957,1.3715590909091
5556.0,29.696305,4.969682,2.1,15.685226,52.588045323,32.005923,2664.079,36.950014528,50.202973247,1.9856323553,0.0045483870968,206.412,61.6766,92.9367,57.3202,76.3776,101.6943,149.794,254.1,72.39,83.17320251464844,0.012863572018857905,79.93,2.59214600799478,3.64311632798957,1.362247826087
5609.0,30.068,4.902036,1.89,15.2259,52.848386,32.584349,2653.19,37.380230625,49.765208772,1.4286043977,0.3133,210.742,61.7263,92.7905,57.2762,75.3393,101.9428,146.9357,256.2,79.93,94.4888687133789,0.03579400817860079,86.2,2.59214600799478,3.64311632798957,1.389645
5118.0,30.056,5.021935,1.78,14.933097,53.495532677,32.683381,2627.483,37.652382335,50.762527548,1.4495123349,0.49567741935,212.386,61.7827,93.6231,57.8429,77.1829,101.6446,141.1389,279.6,86.2,101.47301483154297,0.014822338223554832,94.62,2.59214600799478,3.64311632798957,1.422747826087
5341.0,29.625,5.034018,1.55004,15.151167,53.535799333,32.405302,2582.144,37.277446205,51.243682044,1.1145269155,0.8648,223.814,61.8461,94.0624,58.1739,77.3677,102.2167,145.7407,314.8,94.62,89.79544830322266,-0.04404341737941575,91.73,2.59214600799478,3.64311632798957,1.4683636363636
5601.0,30.204,5.110551,1.52008,15.202129,53.393987935,33.079001,2575.699,38.391463751,50.626487968,2.3834466545,-0.63832258065,225.649,61.9162,94.163,58.3021,78.5475,102.2764,146.8704,315.9,91.73,94.96749114990234,-0.008628508561297932,92.95,2.59214600799478,3.64311632798957,1.4570368421053
5836.0,30.134,5.115037,1.48,14.804226,53.322381233,33.187233,2618.751,37.767769365,49.950194209,2.6425428899,-1.0652580645,226.775,61.9932,94.1094,58.3414,78.6199,102.1493,141.7063,321.9,92.95,81.49982452392578,-0.06116343227776988,95.35,0.37881000206977,5.18898342836607,1.4717909090909
5317.0,30.262,5.148172,1.53,14.625172,53.319642998,33.266201,2555.465,37.680458373,50.640242748,-0.43110839519,1.713862069,229.731,62.0773,93.9174,58.3014,79.131,101.7756,142.1445,335.0,95.35,80.75146484375,-0.03476119273728817,105.56,0.37881000206977,5.18898342836607,1.4748380952381
5474.0,30.467,5.189292,1.53,14.364161,53.334025447,33.475164,2567.121,39.506712116,48.63563339,1.7591560585,-0.70538709677,233.349,62.1685,94.3266,58.6414,79.7618,101.4508,145.2875,371.6,105.56,77.63613891601562,-0.005959623397817415,112.57,0.37881000206977,5.18898342836607,1.5526526315789
5660.0,30.269,5.180109,1.63,14.798867,53.157156567,33.17612,2564.363,39.009593314,49.085288559,1.7062053068,0.44256666667,234.778,62.2663,94.504,58.8441,79.6233,100.7554,149.4276,390.8,112.57,71.9048080444336,0.047546697641229096,125.39,0.37881000206977,5.18898342836607,1.57505
5484.0,30.322,5.143142,1.33,15.263065,53.587753669,33.482153,2583.482,39.110042419,47.93421784,0.68093423511,-0.45851612903,243.924,62.371,93.7083,58.4468,79.0554,100.1336,153.7643,436.2,125.39,72.57379913330078,0.01067418170406853,133.93,0.37881000206977,5.18898342836607,1.5557
5560.0,30.354,5.13775,1.28,15.4174,53.403778933,33.619984,2599.371,38.621495841,47.645408005,-0.17049242069,-0.1901,262.081,62.4828,94.426,59.0,78.9797,99.8728,157.4921,456.0,133.93,87.54842376708984,-0.08596238482631446,133.44,0.37881000206977,5.18898342836607,1.5552761904762
5588.0,30.469,5.176795,1.03,15.255452,54.006354132,34.00638,2646.581,38.850692102,48.314633456,0.71613981383,-1.1695483871,271.149,62.6006,96.9645,60.7004,79.5818,99.4194,161.2155,490.4,133.44,89.73957061767578,-0.009859371185302779,116.61,0.37881000206977,5.18898342836607,1.5769695652174
5825.0,30.445,5.002976,1.13,14.94729,53.182228624,33.893385,2662.504,38.923855157,47.106466403,-0.5317436769,-0.11383870968,262.566,62.7244,94.49,59.2682,76.9113,97.8491,168.3185,383.6,116.61,88.55410766601562,0.012190464669121548,103.9,0.37881000206977,5.18898342836607,1.4975380952381
4549.0,30.415,3.973586,1.33,12.759367,51.770452243,33.659142,2650.289,39.35073421,46.974793782,0.32953374837,0.35886666667,260.125,62.8539,78.9513,49.6239,60.9813,93.5576,173.8967,341.2,103.9,88.54255676269531,-0.09079143354379215,76.65,0.37881000206977,5.18898342836607,1.43695
5313.0,30.386,4.737689,1.38,14.552419,53.438744803,33.579412,2660.185,38.460697742,48.672073217,0.41435609131,-0.084161290323,238.065,62.9891,89.312,56.2568,72.7737,94.4985,174.2236,259.4,76.65,64.15979766845703,-0.16942452401777075,57.44,0.37881000206977,5.18898342836607,1.3322086956522
5243.0,30.222,5.078097,1.93,14.606133,53.874990543,32.882678,2684.347,36.958890883,47.12422745,-1.8692502109,-0.10793333333,195.155,63.1299,93.1402,58.7993,78.0311,93.2617,171.5417,199.5,57.44,79.08097076416016,-0.0748490423387097,41.02,0.37881000206977,5.18898342836607,1.273215
5099.0,30.22,5.102691,2.53,14.352226,53.166110296,32.298036,2687.705,37.43390464,48.312877112,0.39079674538,0.042483870968,176.583,63.275,92.5896,58.5861,78.4179,90.6266,161.4104,184.1,41.02,92.3664321899414,0.007821576633499472,41.74,0.37881000206977,5.18898342836607,1.3449428571429
5032.0,30.438484,5.144106,3.690484,14.146161,53.042329039,31.383982,2717.354,36.825034612,47.379128805,0.79759431368,-0.10574193548,178.661,63.4242,94.2635,59.7859,78.9641,88.3712,145.9137,180.3,41.74,85.36947631835938,-0.08565734305805428,39.16,-3.38709748000144,-2.60460764455689,1.3238666666667
4482.0,30.46,5.239229,3.79,14.13375,53.724060426,31.365532,2727.394,37.972422986,47.633058301,0.93713886137,-0.030678571429,183.721,63.578,94.5243,60.0967,80.4747,87.843,127.0588,154.1,39.16,67.45267486572266,-0.10993119762019943,47.98,-3.38709748000144,-2.60460764455689,1.27847
4714.0,30.354,5.218583,3.79,14.118452,53.612387979,31.322019,2736.306,38.657820964,47.161750465,1.4068096114,0.31003225806,178.415,63.7356,93.8798,59.8349,80.0694,86.4689,106.4909,154.1,47.98,72.64462280273438,0.08540446199532292,49.79,-3.38709748000144,-2.60460764455689,1.3049818181818
4384.0,30.55,5.278119,3.84,14.3823,53.782158497,31.543488,2734.18,39.095113127,45.894862207,-0.20700449552,0.30823333333,177.552,63.8957,94.0912,60.1202,81.1448,85.7903,97.2016,157.0,49.79,85.6884994506836,0.09392507914826331,59.16,-3.38709748000144,-2.60460764455689,1.31903
3941.0,30.575,5.376916,3.84,14.482613,53.662140603,31.613841,2740.751,39.700247853,44.333922651,-0.93590787296,0.19380645161,179.83,64.059,94.6921,60.6588,82.6268,84.9436,92.9899,168.6,59.16,89.68086242675781,0.05308144638516654,69.68,-3.38709748000144,-2.60460764455689,1.365045
4300.0,30.706,5.269312,3.89,14.850233,53.853246333,31.714609,2751.597,40.732615783,46.0922929,1.6985866832,-0.0011,197.033,64.2254,94.3873,60.6206,80.9552,84.6746,89.5325,192.2,69.68,81.10958862304688,0.00019582726560996022,64.09,-3.38709748000144,-2.60460764455689,1.4016454545455
4223.0,30.93,5.397947,3.92,14.636355,54.460402279,31.932964,2757.839,41.103680336,45.877949107,0.78948897069,-0.015258064516,195.778,64.3928,96.0593,61.8552,82.9206,85.6853,89.4017,179.9,64.09,83.43962097167969,0.07414172714778422,71.06,-3.38709748000144,-2.60460764455689,1.4087695652174
4232.0,31.366,5.417568,4.32,14.592645,54.068009286,31.988895,2766.597,40.299074843,45.470189182,-0.0051886475919,-0.80151612903,201.583,64.5608,96.049,62.01,83.1704,86.6393,91.008,194.8,71.06,73.37187957763672,0.03356018886854417,69.46,-3.38709748000144,-2.60460764455689,1.4268
4626.0,31.881,5.558828,4.82,14.710133,54.522095087,31.947993,2770.985,40.514749993,46.238689133,0.46275103944,0.3115,202.777,64.7297,96.2598,62.3087,85.4523,87.3821,92.6742,186.6,69.46,92.8399887084961,0.03572334572311964,75.82,-3.38709748000144,-2.60460764455689,1.4561636363636
4277.0,31.885,5.52444,4.82,14.09529,54.96008071,31.959615,2722.653,40.398987492,46.511487442,-1.5684788403,0.80670967742,204.719,64.8995,95.3678,61.8933,84.8308,87.5809,93.9703,210.8,75.82,90.57640075683594,-0.019762000526814205,78.08,-3.38709748000144,-2.60460764455689,1.4816363636364
4228.0,31.921,5.394599,4.82,13.8976,55.05944041,31.999427,2732.297,39.46337823,46.075674493,-1.1634146864,-0.72906666667,210.932,65.0707,93.7123,60.9793,82.7085,87.9388,97.6306,233.5,78.08,82.10176086425781,0.05736406145372763,74.3,-3.38709748000144,-2.60460764455689,1.4914476190476
3834.0,32.003,5.451727,4.92,13.983419,54.589105641,31.996755,2649.98,40.905184297,47.739541335,-0.58081242849,1.4279677419,209.915,65.2424,93.2282,60.8243,83.6406,88.2404,100.779,235.5,74.3,92.94691467285156,0.017770570919338313,78.22,-3.38709748000144,-2.60460764455689,1.4613590909091
4251.0,32.187,5.404146,5.249896,13.666484,54.933168077,31.329196816,2701.626,38.607199909,45.527346735,-0.46194728073,-1.5730645161,212.807,65.4151,93.4189,61.1101,82.8886,89.1897,106.1012,271.6,78.22,91.58102416992188,-0.03697424569226215,76.42,2.95466807957807,2.62651993728136,1.42721
4287.0,32.116,5.553415,5.199746,13.94975,55.294712169,31.407438816,2687.072,41.303324026,47.57998411,1.6612285803,0.48814285714,209.624,65.59,94.5048,61.9856,85.3248,89.5046,111.4233,257.3,76.42,80.72535705566406,0.028513689046546054,81.24,2.95466807957807,2.62651993728136,1.36857
4758.0,31.969,5.515364,5.10996,14.313677,55.644497133,31.321666816,2668.572,41.162225709,47.397203106,0.99636164098,0.69412903226,209.326,65.7673,94.1346,61.9098,84.6772,90.1356,115.3643,250.9,81.24,74.116943359375,0.058796425545497355,84.48,2.95466807957807,2.62651993728136,1.356852173913
4971.0,32.258,5.392303,5.409852,15.130833,55.808747664,31.308511816,2714.324,41.331503407,46.322088558,2.061232486,-0.7803,209.219,65.9468,93.4559,61.6312,82.7844,90.4607,118.0541,240.0,84.48,88.76158142089844,0.014759230482012997,73.84,2.95466807957807,2.62651993728136,1.34057
